iid,id,gender,idg,wave,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr,sinc,intel,fun,amb,shar,dec
284,12,1,24,11,25,20,25,20,10,0,5,5,,5,,,0
284,12,1,24,11,25,20,25,20,10,0,5,6,,6,,,0
285,13,1,26,11,20,20,25,25,5,5,5,5,5,5,4,4,1
285,13,1,26,11,20,20,25,25,5,5,5,5,5,4,4,4,1
285,13,1,26,11,20,20,25,25,5,5,8,8,8,8,8,8,1
285,13,1,26,11,20,20,25,25,5,5,3,3,3,3,3,3,1
285,13,1,26,11,20,20,25,25,5,5,6,6,6,6,6,6,1
285,13,1,26,11,20,20,25,25,5,5,8,8,8,8,8,8,1
285,13,1,26,11,20,20,25,25,5,5,7,7,7,7,7,7,1
285,13,1,26,11,20,20,25,25,5,5,9,9,9,9,9,9,1
285,13,1,26,11,20,20,25,25,5,5,6,6,6,6,6,6,1
285,13,1,26,11,20,20,25,25,5,5,6,6,6,6,6,6,1
285,13,1,26,11,20,20,25,25,5,5,7,7,7,7,7,7,1
285,13,1,26,11,20,20,25,25,5,5,6,6,6,6,6,6,1
285,13,1,26,11,20,20,25,25,5,5,7,7,7,7,7,7,1
285,13,1,26,11,20,20,25,25,5,5,7,7,7,7,7,7,1
285,13,1,26,11,20,20,25,25,5,5,7.5,7.5,7.5,7.5,7.5,7.5,1
285,13,1,26,11,20,20,25,25,5,5,6,6,6,6,6,6,1
285,13,1,26,11,20,20,25,25,5,5,8.5,8.5,8.5,8.5,8.5,8.5,1
285,13,1,26,11,20,20,25,25,5,5,8,8,8,8,8,8,1
285,13,1,26,11,20,20,25,25,5,5,6,6,6,6,6,6,1
285,13,1,26,11,20,20,25,25,5,5,6,6,6,6,6,6,1
285,13,1,26,11,20,20,25,25,5,5,8,8,8,8,8,8,1
286,14,1,28,11,10,15,25,15,15,20,9,8,8,7,9,,0
286,14,1,28,11,10,15,25,15,15,20,6,,,,,,0
286,14,1,28,11,10,15,25,15,15,20,7,,9,,8,6,0
286,14,1,28,11,10,15,25,15,15,20,7,,7,,8,7,0
286,14,1,28,11,10,15,25,15,15,20,6,,7,7,,8,1
286,14,1,28,11,10,15,25,15,15,20,7,,8,,,,0
286,14,1,28,11,10,15,25,15,15,20,8,,8,,,8,1
286,14,1,28,11,10,15,25,15,15,20,7,,8,,7,,0
286,14,1,28,11,10,15,25,15,15,20,7,,8,,,8,0
286,14,1,28,11,10,15,25,15,15,20,6,,8,,,9,1
286,14,1,28,11,10,15,25,15,15,20,7,,9,7,,,0
286,14,1,28,11,10,15,25,15,15,20,8,7,8,7,5,8,1
286,14,1,28,11,10,15,25,15,15,20,8,,8,,,,0
286,14,1,28,11,10,15,25,15,15,20,7,6,9,,,4,1
286,14,1,28,11,10,15,25,15,15,20,7,,8,,,9,1
286,14,1,28,11,10,15,25,15,15,20,6,,7,,,,0
286,14,1,28,11,10,15,25,15,15,20,10,,8,,,,1
286,14,1,28,11,10,15,25,15,15,20,7,,7,7,9,,0
286,14,1,28,11,10,15,25,15,15,20,7,,9,8,8,,1
286,14,1,28,11,10,15,25,15,15,20,8,,8,7,,,1
286,14,1,28,11,10,15,25,15,15,20,9,8,9,8,9,,1
287,15,1,30,11,35,40,5,5,7,8,7,7,7,7,6,,1
287,15,1,30,11,35,40,5,5,7,8,4,7,6,4,4,,0
287,15,1,30,11,35,40,5,5,7,8,8,8,7,8,7,9,1
287,15,1,30,11,35,40,5,5,7,8,7,7,5,5,6,9,1
287,15,1,30,11,35,40,5,5,7,8,6,7,6,6,5,5,1
287,15,1,30,11,35,40,5,5,7,8,8,6,7,6,6,6,1
287,15,1,30,11,35,40,5,5,7,8,8,6,5,4,4,4,1
287,15,1,30,11,35,40,5,5,7,8,7,6,6,6,6,4,0
287,15,1,30,11,35,40,5,5,7,8,7,8,8,6,6,6,1
287,15,1,30,11,35,40,5,5,7,8,4,6,5,4,5,7,0
287,15,1,30,11,35,40,5,5,7,8,6,8,6,6,5,6,1
287,15,1,30,11,35,40,5,5,7,8,4,8,8,8,6,,0
287,15,1,30,11,35,40,5,5,7,8,8,8,8,8,7,10,1
287,15,1,30,11,35,40,5,5,7,8,5,9,7,5,5,6,1
287,15,1,30,11,35,40,5,5,7,8,7,7,7,7,6,,1
287,15,1,30,11,35,40,5,5,7,8,9,9,9,9,6,10,1
287,15,1,30,11,35,40,5,5,7,8,9,9,9,9,7,9,1
287,15,1,30,11,35,40,5,5,7,8,8,8,8,8,8,7,1
287,15,1,30,11,35,40,5,5,7,8,7,7,7,7,5,6,1
287,15,1,30,11,35,40,5,5,7,8,9,6,8,9,6,7,1
287,15,1,30,11,35,40,5,5,7,8,10,7,9,8,7,6,1
288,16,1,32,11,20,20,15,25,10,10,4,6,5,8,5,5,0
288,16,1,32,11,20,20,15,25,10,10,3,6,6,4,4,5,0
288,16,1,32,11,20,20,15,25,10,10,5,5,7,5,5,5,0
288,16,1,32,11,20,20,15,25,10,10,5,7,3,4,5,5,0
288,16,1,32,11,20,20,15,25,10,10,6,6,6,6,5,5,1
288,16,1,32,11,20,20,15,25,10,10,4,5,6,5,6,5,0
288,16,1,32,11,20,20,15,25,10,10,5,6,5,5,5,5,0
288,16,1,32,11,20,20,15,25,10,10,4,5,5,5,6,5,0
288,16,1,32,11,20,20,15,25,10,10,4,6,5,4,5,5,0
288,16,1,32,11,20,20,15,25,10,10,4,6,6,5,6,5,0
288,16,1,32,11,20,20,15,25,10,10,4,7,7,6,5,5,0
288,16,1,32,11,20,20,15,25,10,10,6,5,7,7,6,7,1
288,16,1,32,11,20,20,15,25,10,10,3,4,5,3,3,5,0
288,16,1,32,11,20,20,15,25,10,10,3,6,5,3,5,3,0
288,16,1,32,11,20,20,15,25,10,10,7,6,7,6,5,5,1
288,16,1,32,11,20,20,15,25,10,10,3,6,3,3,3,3,0
288,16,1,32,11,20,20,15,25,10,10,5,5,6,5,5,5,1
288,16,1,32,11,20,20,15,25,10,10,6,7,7,6,5,5,1
288,16,1,32,11,20,20,15,25,10,10,4,6,5,6,5,3,0
288,16,1,32,11,20,20,15,25,10,10,5,7,3,3,3,3,0
288,16,1,32,11,20,20,15,25,10,10,7,4,4,4,4,4,0
289,17,1,34,11,20,30,10,20,0,20,7,6,6,5,7,2,0
289,17,1,34,11,20,30,10,20,0,20,2,3,6,2,6,2,0
289,17,1,34,11,20,30,10,20,0,20,5,9,8,7,6,5,1
289,17,1,34,11,20,30,10,20,0,20,7,4,7,4,7,3,0
289,17,1,34,11,20,30,10,20,0,20,6,8,8,8,7,7,1
289,17,1,34,11,20,30,10,20,0,20,7,8,6,6,6,5,1
289,17,1,34,11,20,30,10,20,0,20,7,6,7,2,7,2,0
289,17,1,34,11,20,30,10,20,0,20,4,3,7,5,5,5,0
289,17,1,34,11,20,30,10,20,0,20,5,3,4,2,5,2,0
289,17,1,34,11,20,30,10,20,0,20,4,2,6,2,7,2,0
289,17,1,34,11,20,30,10,20,0,20,6,9,9,7,6,8,1
289,17,1,34,11,20,30,10,20,0,20,7,9,8,8,5,7,1
289,17,1,34,11,20,30,10,20,0,20,8,8,5,5,6,7,1
289,17,1,34,11,20,30,10,20,0,20,3,4,5,3,3,2,0
289,17,1,34,11,20,30,10,20,0,20,8,9,8,8,3,6,1
289,17,1,34,11,20,30,10,20,0,20,7,6,5,5,6,3,0
289,17,1,34,11,20,30,10,20,0,20,10,9,8,6,5,8,1
289,17,1,34,11,20,30,10,20,0,20,9,9,10,9,8,9,1
289,17,1,34,11,20,30,10,20,0,20,5,5,7,5,5,5,0
289,17,1,34,11,20,30,10,20,0,20,5,5,4,3,2,1,0
289,17,1,34,11,20,30,10,20,0,20,6,4,4,6,3,2,0
290,18,1,36,11,30,10,30,10,5,15,8,7,6,5,4,4,0
290,18,1,36,11,30,10,30,10,5,15,2,5,6,5,5,4,0
290,18,1,36,11,30,10,30,10,5,15,3,6,6,5,6,4,0
290,18,1,36,11,30,10,30,10,5,15,3,6,6,4,4,5,0
290,18,1,36,11,30,10,30,10,5,15,7,8,8,7,6,8,1
290,18,1,36,11,30,10,30,10,5,15,6,7,7,7,6,6,1
290,18,1,36,11,30,10,30,10,5,15,7,7,7,6,6,4,1
290,18,1,36,11,30,10,30,10,5,15,3,3,8,5,7,8,0
290,18,1,36,11,30,10,30,10,5,15,4,6,9,7,8,5,0
290,18,1,36,11,30,10,30,10,5,15,5,7,8,6,7,3,0
290,18,1,36,11,30,10,30,10,5,15,3,5,6,5,6,3,0
290,18,1,36,11,30,10,30,10,5,15,5,7,8,7,7,8,1
290,18,1,36,11,30,10,30,10,5,15,3,5,7,5,7,4,0
290,18,1,36,11,30,10,30,10,5,15,3,5,6,3,5,4,0
290,18,1,36,11,30,10,30,10,5,15,4,7,7,7,7,8,1
290,18,1,36,11,30,10,30,10,5,15,4,5,5,5,3,3,0
290,18,1,36,11,30,10,30,10,5,15,9,8,8,8,7,7,1
290,18,1,36,11,30,10,30,10,5,15,7,6,7,6,5,5,1
290,18,1,36,11,30,10,30,10,5,15,4,6,8,5,5,6,0
290,18,1,36,11,30,10,30,10,5,15,3,5,6,6,5,4,0
290,18,1,36,11,30,10,30,10,5,15,8,6,6,6,5,3,0
291,19,1,38,11,20,20,15,15,12,18,6,10,8,9,8,7,1
291,19,1,38,11,20,20,15,15,12,18,5,9,8,7,6,6,1
291,19,1,38,11,20,20,15,15,12,18,6,9,8,7,7,7,1
291,19,1,38,11,20,20,15,15,12,18,5,9,8,7,7,6,1
291,19,1,38,11,20,20,15,15,12,18,5,8,8,7,6,6,1
291,19,1,38,11,20,20,15,15,12,18,6,7,6,6,6,6,1
291,19,1,38,11,20,20,15,15,12,18,5,8,8,7,6,6,1
291,19,1,38,11,20,20,15,15,12,18,6,7,7,6,6,6,1
291,19,1,38,11,20,20,15,15,12,18,6,8,8,6,6,7,1
291,19,1,38,11,20,20,15,15,12,18,6,7,8,7,6,6,1
291,19,1,38,11,20,20,15,15,12,18,5,10,9,7,6,6,1
291,19,1,38,11,20,20,15,15,12,18,5,10,8,8,6,6,1
291,19,1,38,11,20,20,15,15,12,18,5,8,7,6,6,6,1
291,19,1,38,11,20,20,15,15,12,18,4,9,9,6,6,6,0
291,19,1,38,11,20,20,15,15,12,18,7,9,9,8,5,8,1
291,19,1,38,11,20,20,15,15,12,18,6,9,8,7,6,6,1
291,19,1,38,11,20,20,15,15,12,18,9,9,9,9,8,8,1
291,19,1,38,11,20,20,15,15,12,18,6,8,8,6,6,7,1
291,19,1,38,11,20,20,15,15,12,18,6,8,8,7,6,6,1
291,19,1,38,11,20,20,15,15,12,18,5,8,7,6,5,6,1
291,19,1,38,11,20,20,15,15,12,18,7,8,7,6,7,7,1
292,20,1,40,11,20,18,20,17,10,15,6,10,6,6,6,5,0
292,20,1,40,11,20,18,20,17,10,15,4,10,8,6,7,7,1
292,20,1,40,11,20,18,20,17,10,15,5,10,7,4,4,4,0
292,20,1,40,11,20,18,20,17,10,15,5,10,8,4,6,4,0
292,20,1,40,11,20,18,20,17,10,15,6,10,7,5,6,4,1
292,20,1,40,11,20,18,20,17,10,15,9,10,7,7,10,5,1
292,20,1,40,11,20,18,20,17,10,15,7,9,8,9,6,7,1
292,20,1,40,11,20,18,20,17,10,15,7,9,9,4,5,4,0
292,20,1,40,11,20,18,20,17,10,15,5,10,9,5,6,4,0
292,20,1,40,11,20,18,20,17,10,15,5,9,7,4,6,4,0
292,20,1,40,11,20,18,20,17,10,15,10,10,10,4,5,4,0
292,20,1,40,11,20,18,20,17,10,15,6,10,10,8,7,6,1
292,20,1,40,11,20,18,20,17,10,15,6,10,10,7,7,4,1
292,20,1,40,11,20,18,20,17,10,15,5,7,7,3,5,3,0
292,20,1,40,11,20,18,20,17,10,15,7,10,8,5,7,4,1
292,20,1,40,11,20,18,20,17,10,15,5,10,7,4,5,4,0
292,20,1,40,11,20,18,20,17,10,15,8,10,7,7,7,6,1
292,20,1,40,11,20,18,20,17,10,15,7,8,7,6,7,5,0
292,20,1,40,11,20,18,20,17,10,15,7,10,8,4,5,4,0
292,20,1,40,11,20,18,20,17,10,15,7,10,7,7,7,6,0
292,20,1,40,11,20,18,20,17,10,15,6,10,6,9,7,7,1
293,21,1,42,11,23,18,21,18,10,10,8,8,7,8,7,8,1
293,21,1,42,11,23,18,21,18,10,10,4,6,7,6,5,8,0
293,21,1,42,11,23,18,21,18,10,10,6,8,8,6,5,6,0
293,21,1,42,11,23,18,21,18,10,10,5,7,6,5,5,4,0
293,21,1,42,11,23,18,21,18,10,10,6,8,9,6,7,4,0
293,21,1,42,11,23,18,21,18,10,10,7,7,6,6,5,5,0
293,21,1,42,11,23,18,21,18,10,10,5,8,7,8,6,7,0
293,21,1,42,11,23,18,21,18,10,10,5,5,6,4,6,4,0
293,21,1,42,11,23,18,21,18,10,10,3,6,8,6,6,4,0
293,21,1,42,11,23,18,21,18,10,10,5,6,7,6,5,5,0
293,21,1,42,11,23,18,21,18,10,10,3,8,7,4,4,3,0
293,21,1,42,11,23,18,21,18,10,10,4,8,8,8,7,5,0
293,21,1,42,11,23,18,21,18,10,10,5,6,7,6,6,3,0
293,21,1,42,11,23,18,21,18,10,10,4,5,4,3,4,2,0
293,21,1,42,11,23,18,21,18,10,10,6,7,6,5,4,3,0
293,21,1,42,11,23,18,21,18,10,10,7,6,7,7,8,6,0
293,21,1,42,11,23,18,21,18,10,10,9,8,9,6,6,7,1
293,21,1,42,11,23,18,21,18,10,10,8,6,8,7,6,6,1
293,21,1,42,11,23,18,21,18,10,10,6,7,6,5,5,5,0
293,21,1,42,11,23,18,21,18,10,10,8,7,6,8,5,7,1
293,21,1,42,11,23,18,21,18,10,10,7,8,6,7,5,,1
308,1,1,2,12,17,19,18,17,11,18,9,9,9,8,7,8,1
308,1,1,2,12,17,19,18,17,11,18,8,9,8,8,7,7,1
308,1,1,2,12,17,19,18,17,11,18,7,8,8,7,6,7,1
308,1,1,2,12,17,19,18,17,11,18,8,9,8,8,6,7,1
308,1,1,2,12,17,19,18,17,11,18,9,8,9,8,7,7,1
308,1,1,2,12,17,19,18,17,11,18,8,9,8,8,6,8,1
308,1,1,2,12,17,19,18,17,11,18,6,8,8,7,6,7,0
308,1,1,2,12,17,19,18,17,11,18,7,9,8,7,6,8,0
308,1,1,2,12,17,19,18,17,11,18,8,9,10,8,7,7,0
308,1,1,2,12,17,19,18,17,11,18,8,9,10,7,6,6,0
308,1,1,2,12,17,19,18,17,11,18,7,9,8,7,6,7,0
308,1,1,2,12,17,19,18,17,11,18,8,9,8,7,6,7,0
308,1,1,2,12,17,19,18,17,11,18,10,10,10,10,8,7,0
308,1,1,2,12,17,19,18,17,11,18,8,9,9,8,7,7,1
309,2,1,4,12,20,20,20,20,10,10,10,10,10,10,10,,0
309,2,1,4,12,20,20,20,20,10,10,9,10,8,10,8,,0
309,2,1,4,12,20,20,20,20,10,10,8,10,10,8,10,4,0
309,2,1,4,12,20,20,20,20,10,10,10,10,8,8,,8,0
309,2,1,4,12,20,20,20,20,10,10,8,10,8,8,8,4,0
309,2,1,4,12,20,20,20,20,10,10,7,10,9,9,8,,0
309,2,1,4,12,20,20,20,20,10,10,10,10,8,9,8,,0
309,2,1,4,12,20,20,20,20,10,10,8,10,10,8,10,7,1
309,2,1,4,12,20,20,20,20,10,10,5,4,4,4,4,0,0
309,2,1,4,12,20,20,20,20,10,10,10,10,10,9,10,,1
309,2,1,4,12,20,20,20,20,10,10,8,10,8,10,8,4,0
309,2,1,4,12,20,20,20,20,10,10,10,10,10,10,10,5,1
309,2,1,4,12,20,20,20,20,10,10,10,10,8,8,,,0
309,2,1,4,12,20,20,20,20,10,10,10,10,10,10,,,1
310,3,1,6,12,24,15,20,20,8,13,7,7,8,6,7,5,0
310,3,1,6,12,24,15,20,20,8,13,6,7,7,5,6,4,0
310,3,1,6,12,24,15,20,20,8,13,6,8,8,7,6,6,0
310,3,1,6,12,24,15,20,20,8,13,9,8,7,8,7,6,1
310,3,1,6,12,24,15,20,20,8,13,7,7,7,8,6,4,0
310,3,1,6,12,24,15,20,20,8,13,6,6,6,6,6,5,0
310,3,1,6,12,24,15,20,20,8,13,6,6,6,5,7,4,0
310,3,1,6,12,24,15,20,20,8,13,8,7,7,6,7,4,1
310,3,1,6,12,24,15,20,20,8,13,6,6,5,7,5,4,0
310,3,1,6,12,24,15,20,20,8,13,6,8,7,5,5,5,0
310,3,1,6,12,24,15,20,20,8,13,8,7,7,7,7,5,1
310,3,1,6,12,24,15,20,20,8,13,7,8,7,6,6,4,0
310,3,1,6,12,24,15,20,20,8,13,8,8,7,6,7,3,0
310,3,1,6,12,24,15,20,20,8,13,8,8,8,8,8,5,1
311,4,1,8,12,50,20,10,10,5,5,6,7,8,5,4,5,0
311,4,1,8,12,50,20,10,10,5,5,4,5,5,5,7,8,0
311,4,1,8,12,50,20,10,10,5,5,5,5,7,5,8,6,0
311,4,1,8,12,50,20,10,10,5,5,7,8,5,6,5,8,1
311,4,1,8,12,50,20,10,10,5,5,5,6,6,7,5,6,0
311,4,1,8,12,50,20,10,10,5,5,5,5,6,4,7,5,0
311,4,1,8,12,50,20,10,10,5,5,4,2,5,4,5,7,0
311,4,1,8,12,50,20,10,10,5,5,6,6,7,8,7,8,1
311,4,1,8,12,50,20,10,10,5,5,4,0,2,0,3,8,0
311,4,1,8,12,50,20,10,10,5,5,8,7,7,8,5,8,1
311,4,1,8,12,50,20,10,10,5,5,7,7,4,5,5,5,1
311,4,1,8,12,50,20,10,10,5,5,5,7,6,5,6,7,0
311,4,1,8,12,50,20,10,10,5,5,6,5,5,2,8,7,0
311,4,1,8,12,50,20,10,10,5,5,5,8,6,7,5,6,0
312,5,1,10,12,25,5,30,15,5,20,8,8,8,7,8,8,1
312,5,1,10,12,25,5,30,15,5,20,5,6,6,3,4,2,0
312,5,1,10,12,25,5,30,15,5,20,3,6,7,4,8,2,0
312,5,1,10,12,25,5,30,15,5,20,7,5,5,6,3,2,0
312,5,1,10,12,25,5,30,15,5,20,5,7,7,5,5,4,0
312,5,1,10,12,25,5,30,15,5,20,5,7,8,7,6,3,0
312,5,1,10,12,25,5,30,15,5,20,4,6,6,4,4,2,0
312,5,1,10,12,25,5,30,15,5,20,6,6,8,5,8,3,0
312,5,1,10,12,25,5,30,15,5,20,6,4,4,8,4,8,0
312,5,1,10,12,25,5,30,15,5,20,9,8,8,6,7,9,1
312,5,1,10,12,25,5,30,15,5,20,6,6,6,6,4,3,0
312,5,1,10,12,25,5,30,15,5,20,5,7,8,4,8,5,0
312,5,1,10,12,25,5,30,15,5,20,7,6,6,5,5,2,0
312,5,1,10,12,25,5,30,15,5,20,7,8,8,6,7,6,1
313,6,1,12,12,19,13,18,18,10,22,6,5,6,7,8,8,0
313,6,1,12,12,19,13,18,18,10,22,5,7,8,7,,9,0
313,6,1,12,12,19,13,18,18,10,22,3,6,9,4,8,4,0
313,6,1,12,12,19,13,18,18,10,22,6,7,6,7,7,6,1
313,6,1,12,12,19,13,18,18,10,22,4,6,7,5,7,5,0
313,6,1,12,12,19,13,18,18,10,22,4,7,7,5,5,4,0
313,6,1,12,12,19,13,18,18,10,22,3,6,7,8,,6,0
313,6,1,12,12,19,13,18,18,10,22,5,8,9,8,8,5,0
313,6,1,12,12,19,13,18,18,10,22,3,6,4,8,6,5,0
313,6,1,12,12,19,13,18,18,10,22,7,7,9,8,9,6,1
313,6,1,12,12,19,13,18,18,10,22,6,8,7,8,6,6,0
313,6,1,12,12,19,13,18,18,10,22,6,7,7,5,6,4,0
313,6,1,12,12,19,13,18,18,10,22,4,8,6,6,6,4,0
313,6,1,12,12,19,13,18,18,10,22,5,7,9,8,8,8,0
314,7,1,14,12,20,10,30,20,10,10,7,7,6,6,6,6,1
314,7,1,14,12,20,10,30,20,10,10,4,6,5,5,5,4,0
314,7,1,14,12,20,10,30,20,10,10,4,6,6,5,8,5,0
314,7,1,14,12,20,10,30,20,10,10,5,5,6,6,6,5,1
314,7,1,14,12,20,10,30,20,10,10,4,5,5,4,4,4,0
314,7,1,14,12,20,10,30,20,10,10,6,6,5,5,6,4,0
314,7,1,14,12,20,10,30,20,10,10,5,7,7,4,5,4,0
314,7,1,14,12,20,10,30,20,10,10,7,7,7,7,5,6,1
314,7,1,14,12,20,10,30,20,10,10,7,5,6,7,6,6,0
314,7,1,14,12,20,10,30,20,10,10,6,7,7,7,6,6,1
314,7,1,14,12,20,10,30,20,10,10,5,7,5,6,7,5,0
314,7,1,14,12,20,10,30,20,10,10,6,6,6,6,5,5,0
314,7,1,14,12,20,10,30,20,10,10,9,8,7,8,5,6,1
314,7,1,14,12,20,10,30,20,10,10,7,8,7,7,5,6,1
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,9,8,10,7,7,7,1
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,7,7,9,7,4,3,1
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,7,8,8,4,4,4,0
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,6,8,8,6,3,4,0
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,8,7,9,8,3,5,1
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,7,9,9,7,6,4,1
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,5,9,9,6,6,3,0
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,5,8,8,7,7,3,0
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,2,8,6,4,7,2,0
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,7,7,7,7,6,3,0
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,7,9,8,8,3,3,0
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,9,8,8,6,4,5,1
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,8,8,9,10,4,2,1
315,8,1,16,12,6.67,19.05,42.86,9.52,14.29,7.62,10,8,10,9,5,4,1
316,9,1,17,12,25,20,15,25,10,5,7,8,9,8,7,6,1
316,9,1,17,12,25,20,15,25,10,5,5,6,6,6,5,3,0
316,9,1,17,12,25,20,15,25,10,5,6,8,8,8,7,5,1
316,9,1,17,12,25,20,15,25,10,5,7,6,6,7,7,5,1
316,9,1,17,12,25,20,15,25,10,5,5,6,5,4,4,3,0
316,9,1,17,12,25,20,15,25,10,5,5,8,7,8,5,5,1
316,9,1,17,12,25,20,15,25,10,5,6,8,8,7,7,8,1
316,9,1,17,12,25,20,15,25,10,5,5,6,8,4,5,3,0
316,9,1,17,12,25,20,15,25,10,5,4,5,6,8,7,6,0
316,9,1,17,12,25,20,15,25,10,5,6,5,6,6,3,3,0
316,9,1,17,12,25,20,15,25,10,5,8,8,8,9,6,6,1
316,9,1,17,12,25,20,15,25,10,5,5,6,5,4,4,3,0
316,9,1,17,12,25,20,15,25,10,5,6,6,5,3,4,2,0
316,9,1,17,12,25,20,15,25,10,5,7,7,7,6,6,4,1
317,10,1,19,12,50,0,20,20,0,10,8,7,9,7,7,7,1
317,10,1,19,12,50,0,20,20,0,10,4,7,7,4,7,4,0
317,10,1,19,12,50,0,20,20,0,10,5,10,9,9,9,6,1
317,10,1,19,12,50,0,20,20,0,10,8,4,6,4,6,4,0
317,10,1,19,12,50,0,20,20,0,10,4,8,7,4,6,2,0
317,10,1,19,12,50,0,20,20,0,10,5,8,8,7,6,4,0
317,10,1,19,12,50,0,20,20,0,10,4,7,8,5,6,5,0
317,10,1,19,12,50,0,20,20,0,10,4,10,10,8,5,5,0
317,10,1,19,12,50,0,20,20,0,10,4,7,8,6,7,4,0
317,10,1,19,12,50,0,20,20,0,10,7,7,9,8,7,9,1
317,10,1,19,12,50,0,20,20,0,10,8,6,8,8,8,7,1
317,10,1,19,12,50,0,20,20,0,10,8,9,9,8,5,5,1
317,10,1,19,12,50,0,20,20,0,10,7,10,7,6,4,5,0
317,10,1,19,12,50,0,20,20,0,10,7,7,7,6,8,9,1
318,11,1,21,12,40,30,10,8,2,10,6,7,7,6,5,5,1
318,11,1,21,12,40,30,10,8,2,10,6,6,6,6,4,7,0
318,11,1,21,12,40,30,10,8,2,10,4,5,7,5,5,6,1
318,11,1,21,12,40,30,10,8,2,10,7,7,6,6,7,5,1
318,11,1,21,12,40,30,10,8,2,10,5,6,7,6,6,5,1
318,11,1,21,12,40,30,10,8,2,10,4,7,8,7,4,5,1
318,11,1,21,12,40,30,10,8,2,10,7,7,7,6,5,5,1
318,11,1,21,12,40,30,10,8,2,10,7,7,7,6,7,6,0
318,11,1,21,12,40,30,10,8,2,10,4,3,5,4,6,4,0
318,11,1,21,12,40,30,10,8,2,10,6,4,5,5,5,5,1
318,11,1,21,12,40,30,10,8,2,10,5,6,5,6,6,3,0
318,11,1,21,12,40,30,10,8,2,10,5,6,5,6,5,4,0
318,11,1,21,12,40,30,10,8,2,10,4,6,5,4,5,4,0
318,11,1,21,12,40,30,10,8,2,10,6,6,7,6,5,3,0
319,12,1,23,12,20,25,20,10,5,20,10,9,9,8,7,8,1
319,12,1,23,12,20,25,20,10,5,20,6,9,7,6,6,7,0
319,12,1,23,12,20,25,20,10,5,20,6,9,7,6,6,8,1
319,12,1,23,12,20,25,20,10,5,20,9,9,7,8,9,8,1
319,12,1,23,12,20,25,20,10,5,20,7,8,8,5,6,5,0
319,12,1,23,12,20,25,20,10,5,20,7,9,8,10,9,9,1
319,12,1,23,12,20,25,20,10,5,20,6,8,9,8,9,8,1
319,12,1,23,12,20,25,20,10,5,20,5,6,7,8,9,10,0
319,12,1,23,12,20,25,20,10,5,20,7,8,7,6,8,5,0
319,12,1,23,12,20,25,20,10,5,20,9,7,8,9,8,10,1
319,12,1,23,12,20,25,20,10,5,20,6,6,6,9,8,8,0
319,12,1,23,12,20,25,20,10,5,20,6,8,6,5,8,6,0
319,12,1,23,12,20,25,20,10,5,20,8,6,7,6,5,5,0
319,12,1,23,12,20,25,20,10,5,20,9,9,7,7,5,6,1
320,13,1,25,12,20,16,16,16,16,16,10,8,10,7,9,,1
320,13,1,25,12,20,16,16,16,16,16,5,7,7,5,5,,0
320,13,1,25,12,20,16,16,16,16,16,5,8,8,5,7,,0
320,13,1,25,12,20,16,16,16,16,16,6,10,7,5,5,,0
320,13,1,25,12,20,16,16,16,16,16,6,10,7,5,5,,0
320,13,1,25,12,20,16,16,16,16,16,6,10,8,6,5,,0
320,13,1,25,12,20,16,16,16,16,16,9,4,5,2,2,,0
320,13,1,25,12,20,16,16,16,16,16,7,8,9,2,9,,0
320,13,1,25,12,20,16,16,16,16,16,5,8,6,10,5,,0
320,13,1,25,12,20,16,16,16,16,16,7,7,7,5,5,,0
320,13,1,25,12,20,16,16,16,16,16,5,7,6,5,5,,0
320,13,1,25,12,20,16,16,16,16,16,8,2,9,5,9,,0
320,13,1,25,12,20,16,16,16,16,16,6,7,4,4,4,,0
320,13,1,25,12,20,16,16,16,16,16,6,8,8,4,6,,0
321,14,1,27,12,30,15,15,20,10,10,7,7,7,7,5,5,0
321,14,1,27,12,30,15,15,20,10,10,4,5,6,5,6,4,0
321,14,1,27,12,30,15,15,20,10,10,4,7,7,6,7,6,0
321,14,1,27,12,30,15,15,20,10,10,6,7,7,7,7,6,0
321,14,1,27,12,30,15,15,20,10,10,4,7,7,6,6,5,0
321,14,1,27,12,30,15,15,20,10,10,6,7,7,6,6,5,0
321,14,1,27,12,30,15,15,20,10,10,4,7,7,5,5,5,0
321,14,1,27,12,30,15,15,20,10,10,6,7,8,7,5,5,0
321,14,1,27,12,30,15,15,20,10,10,6,6,7,8,7,7,0
321,14,1,27,12,30,15,15,20,10,10,5,7,7,6,6,6,0
321,14,1,27,12,30,15,15,20,10,10,4,7,6,6,5,5,0
